action,sample,imgPath,vidPath,dataset,response,one_person,face_visible,gender,age,race
playing_bass_drum,16,video\playing_bass_drum\playing_bass_drum_016.jpg,video\playing_bass_drum\playing_bass_drum_016.jpg,default,1. yes 2. visible 3. female 4. teenager 5. Southeast-asian,yes,visible,female,teenager,southeast-asian
playing_bass_drum,17,video\playing_bass_drum\playing_bass_drum_017.jpg,video\playing_bass_drum\playing_bass_drum_017.jpg,default,1. yes 2. visible 3. male 4. teenager 5. White,yes,visible,male,teenager,white
playing_bass_drum,18,video\playing_bass_drum\playing_bass_drum_018.jpg,video\playing_bass_drum\playing_bass_drum_018.jpg,default,1. no 2. visible 3. female 4. teenager 5. east-asian,no,visible,female,teenager,east-asian
playing_bass_drum,19,video\playing_bass_drum\playing_bass_drum_019.jpg,video\playing_bass_drum\playing_bass_drum_019.jpg,default,1. yes 2. visible 3. male 4. teenager 5. east-asian,yes,visible,male,teenager,east-asian
playing_cajon_drum,0,video\playing_cajon_drum\playing_cajon_drum_000.jpg,video\playing_cajon_drum\playing_cajon_drum_000.jpg,default,1. yes 2. visible 3. male 4. teenager 5. Southeast-asian,yes,visible,male,teenager,southeast-asian
playing_cajon_drum,1,video\playing_cajon_drum\playing_cajon_drum_001.jpg,video\playing_cajon_drum\playing_cajon_drum_001.jpg,default,1. yes 2. not-visible 3. male 4. teenager 5. White,yes,not-visible,male,teenager,white
playing_cajon_drum,2,video\playing_cajon_drum\playing_cajon_drum_002.jpg,video\playing_cajon_drum\playing_cajon_drum_002.jpg,default,1. yes 2. visible 3. male 4. adult 5. White,yes,visible,male,adult,white
playing_cajon_drum,3,video\playing_cajon_drum\playing_cajon_drum_003.jpg,video\playing_cajon_drum\playing_cajon_drum_003.jpg,default,1. yes 2. visible 3. female 4. teenager 5. Southeast-asian,yes,visible,female,teenager,southeast-asian
playing_cajon_drum,4,video\playing_cajon_drum\playing_cajon_drum_004.jpg,video\playing_cajon_drum\playing_cajon_drum_004.jpg,default,1. yes 2. visible 3. male 4. adult 5. Southeast-asian,yes,visible,male,adult,southeast-asian
playing_cajon_drum,5,video\playing_cajon_drum\playing_cajon_drum_005.jpg,video\playing_cajon_drum\playing_cajon_drum_005.jpg,default,1. yes 2. visible 3. male 4. adult 5. middle-eastern,yes,visible,male,adult,middle-eastern
playing_cajon_drum,6,video\playing_cajon_drum\playing_cajon_drum_006.jpg,video\playing_cajon_drum\playing_cajon_drum_006.jpg,default,1. yes 2. visible 3. female 4. adult 5. White,yes,visible,female,adult,white
playing_cajon_drum,7,video\playing_cajon_drum\playing_cajon_drum_007.jpg,video\playing_cajon_drum\playing_cajon_drum_007.jpg,default,1. yes 2. visible 3. female 4. adult 5. Southeast-asian,yes,visible,female,adult,southeast-asian
playing_cajon_drum,8,video\playing_cajon_drum\playing_cajon_drum_008.jpg,video\playing_cajon_drum\playing_cajon_drum_008.jpg,default,1. yes 2. visible 3. male 4. adult 5. Southeast-asian,yes,visible,male,adult,southeast-asian
playing_cajon_drum,9,video\playing_cajon_drum\playing_cajon_drum_009.jpg,video\playing_cajon_drum\playing_cajon_drum_009.jpg,default,1. yes 2. visible 3. male 4. adult 5. Latino,yes,visible,male,adult,latino
playing_cajon_drum,10,video\playing_cajon_drum\playing_cajon_drum_010.jpg,video\playing_cajon_drum\playing_cajon_drum_010.jpg,default,1. yes 2. visible 3. male 4. adult 5. Indian,yes,visible,male,adult,indian
playing_cajon_drum,11,video\playing_cajon_drum\playing_cajon_drum_011.jpg,video\playing_cajon_drum\playing_cajon_drum_011.jpg,default,1. yes 2. visible 3. male 4. child 5. White,yes,visible,male,child,white
playing_cajon_drum,12,video\playing_cajon_drum\playing_cajon_drum_012.jpg,video\playing_cajon_drum\playing_cajon_drum_012.jpg,default,1. yes 2. not-visible 3. male 4. adult 5. White,yes,not-visible,male,adult,white
playing_cajon_drum,13,video\playing_cajon_drum\playing_cajon_drum_013.jpg,video\playing_cajon_drum\playing_cajon_drum_013.jpg,default,1. yes 2. visible 3. male 4. adult 5. Indian,yes,visible,male,adult,indian
playing_cajon_drum,14,video\playing_cajon_drum\playing_cajon_drum_014.jpg,video\playing_cajon_drum\playing_cajon_drum_014.jpg,default,1. yes 2. not-visible 3. male 4. adult 5. Indian,yes,not-visible,male,adult,indian
playing_cajon_drum,15,video\playing_cajon_drum\playing_cajon_drum_015.jpg,video\playing_cajon_drum\playing_cajon_drum_015.jpg,default,1. yes 2. visible 3. female 4. adult 5. White,yes,visible,female,adult,white
playing_cajon_drum,16,video\playing_cajon_drum\playing_cajon_drum_016.jpg,video\playing_cajon_drum\playing_cajon_drum_016.jpg,default,1. yes 2. visible 3. male 4. middle-aged 5. Southeast-asian,yes,visible,male,middle-aged,southeast-asian
playing_cajon_drum,17,video\playing_cajon_drum\playing_cajon_drum_017.jpg,video\playing_cajon_drum\playing_cajon_drum_017.jpg,default,1. yes 2. visible 3. male 4. adult 5. Black,yes,visible,male,adult,black
playing_cajon_drum,18,video\playing_cajon_drum\playing_cajon_drum_018.jpg,video\playing_cajon_drum\playing_cajon_drum_018.jpg,default,1. yes 2. visible 3. male 4. middle-aged 5. Southeast-asian,yes,visible,male,middle-aged,southeast-asian
playing_cajon_drum,19,video\playing_cajon_drum\playing_cajon_drum_019.jpg,video\playing_cajon_drum\playing_cajon_drum_019.jpg,default,1. yes 2. visible 3. male 4. adult 5. White,yes,visible,male,adult,white
playing_conga_drum,0,video\playing_conga_drum\playing_conga_drum_000.jpg,video\playing_conga_drum\playing_conga_drum_000.jpg,default,1. yes 2. visible 3. male 4. adult 5. Indian,yes,visible,male,adult,indian
playing_conga_drum,1,video\playing_conga_drum\playing_conga_drum_001.jpg,video\playing_conga_drum\playing_conga_drum_001.jpg,default,1. yes 2. visible 3. male 4. adult 5. Black,yes,visible,male,adult,black
playing_conga_drum,2,video\playing_conga_drum\playing_conga_drum_002.jpg,video\playing_conga_drum\playing_conga_drum_002.jpg,default,1. yes 2. visible 3. male 4. middle-aged 5. Southeast-asian,yes,visible,male,middle-aged,southeast-asian
playing_conga_drum,3,video\playing_conga_drum\playing_conga_drum_003.jpg,video\playing_conga_drum\playing_conga_drum_003.jpg,default,1. yes 2. visible 3. male 4. middle-aged 5. Latino,yes,visible,male,middle-aged,latino
playing_conga_drum,4,video\playing_conga_drum\playing_conga_drum_004.jpg,video\playing_conga_drum\playing_conga_drum_004.jpg,default,1. yes 2. visible 3. male 4. middle-aged 5. Latino,yes,visible,male,middle-aged,latino
playing_conga_drum,5,video\playing_conga_drum\playing_conga_drum_005.jpg,video\playing_conga_drum\playing_conga_drum_005.jpg,default,1. yes 2. visible 3. male 4. middle-aged 5. White,yes,visible,male,middle-aged,white
playing_conga_drum,6,video\playing_conga_drum\playing_conga_drum_006.jpg,video\playing_conga_drum\playing_conga_drum_006.jpg,default,1. yes 2. visible 3. male 4. adult 5. Latino,yes,visible,male,adult,latino
playing_conga_drum,7,video\playing_conga_drum\playing_conga_drum_007.jpg,video\playing_conga_drum\playing_conga_drum_007.jpg,default,1. yes 2. visible 3. male 4. senior 5. Southeast-asian,yes,visible,male,senior,southeast-asian
playing_conga_drum,8,video\playing_conga_drum\playing_conga_drum_008.jpg,video\playing_conga_drum\playing_conga_drum_008.jpg,default,1. yes 2. visible 3. male 4. senior 5. Indian,yes,visible,male,senior,indian
playing_conga_drum,9,video\playing_conga_drum\playing_conga_drum_009.jpg,video\playing_conga_drum\playing_conga_drum_009.jpg,default,1. yes 2. visible 3. male 4. adult 5. White,yes,visible,male,adult,white
playing_conga_drum,10,video\playing_conga_drum\playing_conga_drum_010.jpg,video\playing_conga_drum\playing_conga_drum_010.jpg,default,1. yes 2. visible 3. male 4. middle-aged 5. Southeast-asian,yes,visible,male,middle-aged,southeast-asian
playing_conga_drum,11,video\playing_conga_drum\playing_conga_drum_011.jpg,video\playing_conga_drum\playing_conga_drum_011.jpg,default,1. yes 2. not-visible 3. male 4. adult 5. White,yes,not-visible,male,adult,white
playing_conga_drum,12,video\playing_conga_drum\playing_conga_drum_012.jpg,video\playing_conga_drum\playing_conga_drum_012.jpg,default,1. yes 2. visible 3. male 4. middle-aged 5. White,yes,visible,male,middle-aged,white
playing_conga_drum,13,video\playing_conga_drum\playing_conga_drum_013.jpg,video\playing_conga_drum\playing_conga_drum_013.jpg,default,1. yes 2. visible 3. male 4. middle-aged 5. White,yes,visible,male,middle-aged,white
playing_conga_drum,14,video\playing_conga_drum\playing_conga_drum_014.jpg,video\playing_conga_drum\playing_conga_drum_014.jpg,default,no,ERROR,ERROR,ERROR,ERROR,ERROR
playing_conga_drum,15,video\playing_conga_drum\playing_conga_drum_015.jpg,video\playing_conga_drum\playing_conga_drum_015.jpg,default,1. yes 2. visible 3. male 4. adult 5. Latino,yes,visible,male,adult,latino
playing_conga_drum,16,video\playing_conga_drum\playing_conga_drum_016.jpg,video\playing_conga_drum\playing_conga_drum_016.jpg,default,1. yes 2. visible 3. male 4. adult 5. Latino,yes,visible,male,adult,latino
playing_conga_drum,17,video\playing_conga_drum\playing_conga_drum_017.jpg,video\playing_conga_drum\playing_conga_drum_017.jpg,default,1. yes 2. visible 3. male 4. adult 5. White,yes,visible,male,adult,white
playing_conga_drum,18,video\playing_conga_drum\playing_conga_drum_018.jpg,video\playing_conga_drum\playing_conga_drum_018.jpg,default,1. yes 2. visible 3. male 4. middle-aged 5. Southeast-asian,yes,visible,male,middle-aged,southeast-asian
playing_conga_drum,19,video\playing_conga_drum\playing_conga_drum_019.jpg,video\playing_conga_drum\playing_conga_drum_019.jpg,default,1. yes 2. visible 3. male 4. middle-aged 5. White,yes,visible,male,middle-aged,white
playing_nunchucks,0,video\playing_nunchucks\playing_nunchucks_000.jpg,video\playing_nunchucks\playing_nunchucks_000.jpg,default,1. yes 2. visible 3. male 4. adult 5. Southeast-asian,yes,visible,male,adult,southeast-asian
playing_nunchucks,1,video\playing_nunchucks\playing_nunchucks_001.jpg,video\playing_nunchucks\playing_nunchucks_001.jpg,default,1. yes 2. visible 3. male 4. teenager 5. Southeast-asian,yes,visible,male,teenager,southeast-asian
playing_nunchucks,2,video\playing_nunchucks\playing_nunchucks_002.jpg,video\playing_nunchucks\playing_nunchucks_002.jpg,default,1. yes 2. visible 3. male 4. middle-aged 5. White,yes,visible,male,middle-aged,white
playing_nunchucks,3,video\playing_nunchucks\playing_nunchucks_003.jpg,video\playing_nunchucks\playing_nunchucks_003.jpg,default,1. yes 2. visible 3. male 4. teenager 5. Southeast-asian,yes,visible,male,teenager,southeast-asian
playing_nunchucks,4,video\playing_nunchucks\playing_nunchucks_004.jpg,video\playing_nunchucks\playing_nunchucks_004.jpg,default,1. yes 2. visible 3. male 4. child 5. Southeast-asian,yes,visible,male,child,southeast-asian
playing_nunchucks,5,video\playing_nunchucks\playing_nunchucks_005.jpg,video\playing_nunchucks\playing_nunchucks_005.jpg,default,1. yes 2. not-visible 3. male 4. adult 5. White,yes,not-visible,male,adult,white
playing_nunchucks,6,video\playing_nunchucks\playing_nunchucks_006.jpg,video\playing_nunchucks\playing_nunchucks_006.jpg,default,1. yes 2. visible 3. male 4. teenager 5. Southeast-asian,yes,visible,male,teenager,southeast-asian
playing_nunchucks,7,video\playing_nunchucks\playing_nunchucks_007.jpg,video\playing_nunchucks\playing_nunchucks_007.jpg,default,1. yes 2. visible 3. male 4. adult 5. Southeast-asian,yes,visible,male,adult,southeast-asian
playing_nunchucks,8,video\playing_nunchucks\playing_nunchucks_008.jpg,video\playing_nunchucks\playing_nunchucks_008.jpg,default,1. yes 2. visible 3. male 4. adult 5. Indian,yes,visible,male,adult,indian
playing_nunchucks,9,video\playing_nunchucks\playing_nunchucks_009.jpg,video\playing_nunchucks\playing_nunchucks_009.jpg,default,1. yes 2. not-visible 3. male 4. teenager 5. east-asian,yes,not-visible,male,teenager,east-asian
playing_nunchucks,10,video\playing_nunchucks\playing_nunchucks_010.jpg,video\playing_nunchucks\playing_nunchucks_010.jpg,default,1. yes 2. visible 3. male 4. adult 5. Southeast-asian,yes,visible,male,adult,southeast-asian
playing_nunchucks,11,video\playing_nunchucks\playing_nunchucks_011.jpg,video\playing_nunchucks\playing_nunchucks_011.jpg,default,1. yes 2. visible 3. male 4. teenager 5. Southeast-asian,yes,visible,male,teenager,southeast-asian
playing_nunchucks,12,video\playing_nunchucks\playing_nunchucks_012.jpg,video\playing_nunchucks\playing_nunchucks_012.jpg,default,1. yes 2. visible 3. female 4. teenager 5. Southeast-asian,yes,visible,female,teenager,southeast-asian
playing_nunchucks,13,video\playing_nunchucks\playing_nunchucks_013.jpg,video\playing_nunchucks\playing_nunchucks_013.jpg,default,1. yes 2. visible 3. male 4. adult 5. Indian,yes,visible,male,adult,indian
playing_nunchucks,14,video\playing_nunchucks\playing_nunchucks_014.jpg,video\playing_nunchucks\playing_nunchucks_014.jpg,default,1. yes 2. visible 3. male 4. adult 5. Southeast-asian,yes,visible,male,adult,southeast-asian
playing_nunchucks,15,video\playing_nunchucks\playing_nunchucks_015.jpg,video\playing_nunchucks\playing_nunchucks_015.jpg,default,1. yes 2. visible 3. male 4. child 5. east-asian,yes,visible,male,child,east-asian
playing_nunchucks,16,video\playing_nunchucks\playing_nunchucks_016.jpg,video\playing_nunchucks\playing_nunchucks_016.jpg,default,1. yes 2. visible 3. male 4. middle-aged 5. White,yes,visible,male,middle-aged,white
playing_nunchucks,17,video\playing_nunchucks\playing_nunchucks_017.jpg,video\playing_nunchucks\playing_nunchucks_017.jpg,default,1. yes 2. visible 3. male 4. adult 5. White,yes,visible,male,adult,white
playing_nunchucks,18,video\playing_nunchucks\playing_nunchucks_018.jpg,video\playing_nunchucks\playing_nunchucks_018.jpg,default,1. yes 2. visible 3. female 4. teenager 5. Southeast-asian,yes,visible,female,teenager,southeast-asian
playing_nunchucks,19,video\playing_nunchucks\playing_nunchucks_019.jpg,video\playing_nunchucks\playing_nunchucks_019.jpg,default,1. yes 2. visible 3. male 4. teenager 5. Southeast-asian,yes,visible,male,teenager,southeast-asian
playing_rubiks_cube,0,video\playing_rubiks_cube\playing_rubiks_cube_000.jpg,video\playing_rubiks_cube\playing_rubiks_cube_000.jpg,default,1. yes 2. visible 3. female 4. teenager 5. Southeast-asian,yes,visible,female,teenager,southeast-asian
playing_rubiks_cube,1,video\playing_rubiks_cube\playing_rubiks_cube_001.jpg,video\playing_rubiks_cube\playing_rubiks_cube_001.jpg,default,1. yes 2. visible 3. male 4. teenager 5. Southeast-asian,yes,visible,male,teenager,southeast-asian
playing_rubiks_cube,2,video\playing_rubiks_cube\playing_rubiks_cube_002.jpg,video\playing_rubiks_cube\playing_rubiks_cube_002.jpg,default,1. yes 2. visible 3. female 4. teenager 5. Southeast-asian,yes,visible,female,teenager,southeast-asian
playing_rubiks_cube,3,video\playing_rubiks_cube\playing_rubiks_cube_003.jpg,video\playing_rubiks_cube\playing_rubiks_cube_003.jpg,default,1. yes 2. visible 3. male 4. teenager 5. Southeast-asian,yes,visible,male,teenager,southeast-asian
playing_rubiks_cube,4,video\playing_rubiks_cube\playing_rubiks_cube_004.jpg,video\playing_rubiks_cube\playing_rubiks_cube_004.jpg,default,1. yes 2. not-visible 3. male 4. teenager 5. Southeast-asian,yes,not-visible,male,teenager,southeast-asian
playing_rubiks_cube,5,video\playing_rubiks_cube\playing_rubiks_cube_005.jpg,video\playing_rubiks_cube\playing_rubiks_cube_005.jpg,default,1. yes 2. visible 3. male 4. teenager 5. Southeast-asian,yes,visible,male,teenager,southeast-asian
playing_rubiks_cube,6,video\playing_rubiks_cube\playing_rubiks_cube_006.jpg,video\playing_rubiks_cube\playing_rubiks_cube_006.jpg,default,1. yes 2. visible 3. male 4. child 5. Southeast-asian,yes,visible,male,child,southeast-asian
playing_rubiks_cube,7,video\playing_rubiks_cube\playing_rubiks_cube_007.jpg,video\playing_rubiks_cube\playing_rubiks_cube_007.jpg,default,1. yes 2. visible 3. female 4. adult 5. White,yes,visible,female,adult,white
playing_rubiks_cube,8,video\playing_rubiks_cube\playing_rubiks_cube_008.jpg,video\playing_rubiks_cube\playing_rubiks_cube_008.jpg,default,1. yes 2. visible 3. female 4. child 5. Latino,yes,visible,female,child,latino
playing_rubiks_cube,9,video\playing_rubiks_cube\playing_rubiks_cube_009.jpg,video\playing_rubiks_cube\playing_rubiks_cube_009.jpg,default,1. yes 2. visible 3. male 4. adult 5. Southeast-asian,yes,visible,male,adult,southeast-asian
playing_rubiks_cube,10,video\playing_rubiks_cube\playing_rubiks_cube_010.jpg,video\playing_rubiks_cube\playing_rubiks_cube_010.jpg,default,1. yes 2. visible 3. male 4. child 5. Southeast-asian,yes,visible,male,child,southeast-asian
playing_rubiks_cube,11,video\playing_rubiks_cube\playing_rubiks_cube_011.jpg,video\playing_rubiks_cube\playing_rubiks_cube_011.jpg,default,1. yes 2. visible 3. male 4. middle-aged 5. Indian,yes,visible,male,middle-aged,indian
playing_rubiks_cube,12,video\playing_rubiks_cube\playing_rubiks_cube_012.jpg,video\playing_rubiks_cube\playing_rubiks_cube_012.jpg,default,1. yes 2. visible 3. female 4. child 5. Southeast-asian,yes,visible,female,child,southeast-asian
playing_rubiks_cube,13,video\playing_rubiks_cube\playing_rubiks_cube_013.jpg,video\playing_rubiks_cube\playing_rubiks_cube_013.jpg,default,1. yes 2. not-visible 3. male 4. teenager 5. Southeast-asian,yes,not-visible,male,teenager,southeast-asian
playing_rubiks_cube,14,video\playing_rubiks_cube\playing_rubiks_cube_014.jpg,video\playing_rubiks_cube\playing_rubiks_cube_014.jpg,default,1. yes 2. visible 3. male 4. teenager 5. Indian,yes,visible,male,teenager,indian
playing_rubiks_cube,15,video\playing_rubiks_cube\playing_rubiks_cube_015.jpg,video\playing_rubiks_cube\playing_rubiks_cube_015.jpg,default,1. yes 2. not-visible 3. male 4. teenager 5. Southeast-asian,yes,not-visible,male,teenager,southeast-asian
